Family,Genre,Note,Instances
Floral notes,Plants ,Japanese mahonia,1
Floral notes,Plants ,Japanese pieris,1
Floral notes,Plants ,Judas tree,1
Floral notes,Plants ,Kei apple,1
Floral notes,Plants ,Konjac,1
Floral notes,Plants ,Krameria root CO2,1
Floral notes,Plants ,Kusum tree,1
Floral notes,Plants ,Leatherleaf,1
Floral notes,Plants ,Leucosidea sericea,1
Floral notes,Plants ,Lobelia,1
Floral notes,Plants ,Maguireothamnus speciosus,1
Floral notes,Plants ,Mahuwa,1
Floral notes,Plants ,Malosma,1
Floral notes,Plants ,Melia azedarach,1
Floral notes,Plants ,Mesua ferrea absolute,1
Floral notes,Plants ,Milkwood,1
Floral notes,Plants ,Mimusops elengi,1
Floral notes,Plants ,Moena alcanforada,1
Floral notes,Plants ,Mohave yucca,1
Floral notes,Plants ,Monodora myristica,1
Floral notes,Plants ,Monstera,1
Floral notes,Plants ,Moroccan cannabis,1
Floral notes,Plants ,Moss campion,1
Floral notes,Plants ,Myrica pensylvanica,1
Floral notes,Plants ,Ocotillo,1
Floral notes,Plants ,Olearia argophylla,1
Floral notes,Plants ,Otostegia integrifolia,1
Floral notes,Plants ,Pelargonium sidoides,1
Floral notes,Plants ,Peperomia,1
Floral notes,Plants ,Plume thistle,1
Floral notes,Plants ,Podocarpus totara,1
Floral notes,Plants ,Pollia condensata,1
Floral notes,Plants ,Pomaderris kumeraho,1
Floral notes,Plants ,Prosopis alba,1
Floral notes,Plants ,Pseudowintera,1
Floral notes,Plants ,Psorothamnus arborescens,1
Floral notes,Plants ,Psorothamnus spinosus,1
Floral notes,Plants ,Psychotria elata,1
Floral notes,Plants ,Ragged lady absolute,1
Floral notes,Plants ,Rue,1
Floral notes,Plants ,Ruellia,1
Floral notes,Plants ,Ruizia cordata,1
Floral notes,Plants ,Sagina subulata,1
Floral notes,Plants ,Senna alata,1
Floral notes,Plants ,Silver cinquefoil,1
Floral notes,Plants ,Snake plant,1
Floral notes,Plants ,Solomon's seal leaf,1
Floral notes,Plants ,Sophora,1
Floral notes,Plants ,Sri Lankan ironwood absolute,1
Floral notes,Plants ,St. Benedict's thistle,1
Floral notes,Plants ,Strobilanthes,1
Floral notes,Plants ,Tamarillo,1
Floral notes,Plants ,Teasel,1
Floral notes,Plants ,Thelesperma,1
Floral notes,Plants ,Turkish myrtle,1
Floral notes,Plants ,Venus flytrap,1
Floral notes,Plants ,Viburnum carlesii,1
Floral notes,Plants ,Virola surinamensis,1
Floral notes,Plants ,Vitex,1
Floral notes,Plants ,Wacapou tree,1
Floral notes,Plants ,Water lobelia,1
Floral notes,Plants ,White fringetree,1
Floral notes,Plants ,White micromeria,1
Floral notes,Plants ,Wild pear wood,1
Floral notes,Plants ,Winter honeysuckle,1
Floral notes,Plants ,Wrightia,1
Floral notes,Plants ,Ximenia americana,1
Floral notes,Plants ,Zantedeschia,1
Floral notes,Elder ,Elderflower,114
Floral notes,Elder ,Elderberry,46
Floral notes,Elder ,Elder,21
Floral notes,Elder ,Common elder,10
Floral notes,Elder ,Elderflower absolute,8
Floral notes,Elder ,Elderflower CO2,6
Floral notes,Elder ,Elderberry wine,4
Floral notes,Elder ,Elder wood,3
Floral notes,Elder ,Elderberry absolute,3
Floral notes,Elder ,Elder bark,2
Floral notes,Elder ,Elderberry syrup,2
Floral notes,Elder ,Elderflower wine,2
Floral notes,Elder ,Dwarf elder,1
Floral notes,Elder ,Elderflower liqueur,1
Floral notes,Elder ,Elderflower nectar,1
Floral notes,Elder ,Elderflower sorbet,1
Floral notes,Elder ,Elderflower syrup,1
Floral notes,Poppy ,Opium,151
Floral notes,Poppy ,Poppy,142
Floral notes,Poppy ,Red poppy,26
Floral notes,Poppy ,Corn rose,21
Floral notes,Poppy ,Opium poppy,18
Floral notes,Poppy ,Blue poppy,9
Floral notes,Poppy ,White poppy,8
Floral notes,Poppy ,California poppy,5
Floral notes,Poppy ,Poppy seed,5
Floral notes,Poppy ,Black poppy,4
Floral notes,Poppy ,Himalayan blue poppy,3
Floral notes,Poppy ,Pink poppy,3
Floral notes,Poppy ,Himalaya poppy,2
Floral notes,Poppy ,Provençal poppy,2
Floral notes,Poppy ,Turkish poppy,2
Floral notes,Poppy ,Arctic poppy,1
Floral notes,Poppy ,Mexican tulip poppy,1
Floral notes,Poppy ,Poppy bud,1
Floral notes,Poppy ,Poppy leaf,1
Floral notes,Poppy ,Violet poppy,1
Floral notes,Flowers ,Orange blossom,10159
Floral notes,Flowers ,White blossoms,2069
Floral notes,Flowers ,Blossoms,1067
Floral notes,Flowers ,Cherry blossom,624
Floral notes,Flowers ,Apple blossom,520
Floral notes,Flowers ,Linden blossom,468
Floral notes,Flowers ,Peach blossom,466
Floral notes,Flowers ,Almond blossom,280
Floral notes,Flowers ,Tobacco flower,254
Floral notes,Flowers ,Lemon blossom,248
Floral notes,Flowers ,Vanilla blossom,202
Floral notes,Flowers ,Cotton flower,179
Floral notes,Flowers ,Pear blossom,163
Floral notes,Flowers ,Plum blossom,163
Floral notes,Flowers ,Exotic blossoms,138
Floral notes,Flowers ,Mace,137
Floral notes,Flowers ,Mandarin orange blossom,122
Floral notes,Flowers ,Bitter orange blossom,120
Floral notes,Flowers ,Ginger flower,115
Floral notes,Flowers ,Elderflower,114
Floral notes,Flowers ,Olive blossom,101
Floral notes,Flowers ,African orange blossom,100
Floral notes,Flowers ,Tunisian orange blossom,97
Floral notes,Flowers ,Cactus blossom,96
Floral notes,Flowers ,Grapefruit blossom,77
Floral notes,Flowers ,Morrocan orange blossom,76
Floral notes,Flowers ,Coffee blossom,75
Floral notes,Flowers ,Apricot blossom,73
Floral notes,Flowers ,Citrus blossom,64
Floral notes,Flowers ,Tropical blossoms,64
Floral notes,Flowers ,Lime blossom,59
Floral notes,Flowers ,Saffron blossom,59
Floral notes,Flowers ,Bergamot blossom,55
Floral notes,Flowers ,Blackcurrant blossom,52
Floral notes,Flowers ,Tunisian orange blossom absolute,50
Floral notes,Flowers ,Raspberry blossom,44
Floral notes,Flowers ,Coconut blossom,40
Floral notes,Flowers ,Green blossoms,38
Floral notes,Flowers ,Cocoa blossom,37
Floral notes,Flowers ,Pineapple blossom,32
Floral notes,Flowers ,Tea blossom,30
Floral notes,Flowers ,Lychee blossom,28
Floral notes,Flowers ,Mango blossom,28
Floral notes,Flowers ,Hemp flower,27
Floral notes,Flowers ,Strawberry blossom,26
Floral notes,Flowers ,Currant blossom,24
Floral notes,Flowers ,Nectarine blossom,22
Floral notes,Flowers ,Papaya blossom,22
Floral notes,Flowers ,Pink blossoms,22
Floral notes,Flowers ,Rosemary blossom,22
Floral notes,Flowers ,Fig blossom,21
Floral notes,Flowers ,Patchouli blossom,21
Floral notes,Flowers ,Silk tree blossom,21
Floral notes,Flowers ,Pomegranate blossom,20
Floral notes,Flowers ,Banana flower,19
Floral notes,Flowers ,Flax blossom,18
Floral notes,Flowers ,Grape blossom,17
Floral notes,Flowers ,Oriental blossoms,17
Floral notes,Flowers ,Ume blossom,17
Floral notes,Flowers ,Beach flowers,16
Floral notes,Flowers ,Blossom honey,16
Floral notes,Flowers ,Basil blossom,15
Floral notes,Flowers ,Guava blossom,14
Floral notes,Flowers ,Sicilian orange blossom,14
Floral notes,Flowers ,Clover blossom,13
Floral notes,Flowers ,Henna blossom,13
Floral notes,Flowers ,Sage blossom,13
Floral notes,Flowers ,Blossom nectar,12
Floral notes,Flowers ,Bluebonnet,12
Floral notes,Flowers ,Quince flower,12
Floral notes,Flowers ,Red blossoms,12
Floral notes,Flowers ,Blackberry blossom,11
Floral notes,Flowers ,Blue ginger,11
Floral notes,Flowers ,French orange blossom absolute,11
Floral notes,Flowers ,Liquorice blossom,11
Floral notes,Flowers ,Rice blossom,11
Floral notes,Flowers ,Tangerine blossom,11
Floral notes,Flowers ,Yellow blossoms,11
Floral notes,Flowers ,French blossoms,10
Floral notes,Flowers ,Pandanus blossom,10
Floral notes,Flowers ,Cassia blossom,9
Floral notes,Flowers ,Madagascan vanilla blossom,9
Floral notes,Flowers ,Purple blossoms,9
Floral notes,Flowers ,Tamarind blossom,9
Floral notes,Flowers ,Angelica flower,8
Floral notes,Flowers ,Berry blossom,8
Floral notes,Flowers ,Cadam tree blossom,8
Floral notes,Flowers ,Eucalyptus blossom,8
Floral notes,Flowers ,Thyme blossom,8
Floral notes,Flowers ,Candied blossoms,7
Floral notes,Flowers ,Fruit blossom,7
Floral notes,Flowers ,Hop blossom,7
Floral notes,Flowers ,Melon blossom,7
Floral notes,Flowers ,Nashi pear blossom,7
Floral notes,Flowers ,Orange blossom concrete,7
Floral notes,Flowers ,Pittosporum blossom,7
Floral notes,Flowers ,Pomelo blossom,7
Floral notes,Flowers ,Sandalwood blossom,7
Floral notes,Flowers ,Viburnum blossom,7
Floral notes,Flowers ,Yuzu blossom,7
Floral notes,Flowers ,Aniseed flower,6
Floral notes,Flowers ,Ashoka flower,6
Floral notes,Flowers ,Bamboo blossom,6
Floral notes,Flowers ,Cannonball tree blossom,6
Floral notes,Flowers ,Chestnut blossom,6
Floral notes,Flowers ,Clementine blossom,6
Floral notes,Flowers ,Cucumber blossom,6
Floral notes,Flowers ,Davana blossom,6
Floral notes,Flowers ,Flower buds,6
Floral notes,Flowers ,Indian blossoms,6
Floral notes,Flowers ,Kiwi blossom,6
Floral notes,Flowers ,Pistachio blossom,6
Floral notes,Flowers ,Tahitian vanilla blossom,6
Floral notes,Flowers ,Tonka blossom,6
Floral notes,Flowers ,Agave blossom,5
Floral notes,Flowers ,Bakula flower,5
Floral notes,Flowers ,Blossom water,5
Floral notes,Flowers ,Cedar blossom,5
Floral notes,Flowers ,Clove blossom,5
Floral notes,Flowers ,Crab apple blossom,5
Floral notes,Flowers ,Fennel blossom,5
Floral notes,Flowers ,Hazelnut flower,5
Floral notes,Flowers ,Mulberry blossom,5
Floral notes,Flowers ,Palm blossom,5
Floral notes,Flowers ,Alpine blossoms,4
Floral notes,Flowers ,Blue blossoms,4
Floral notes,Flowers ,Coca blossom,4
Floral notes,Flowers ,Mint blossom,4
Floral notes,Flowers ,Parsley blossom,4
Floral notes,Flowers ,Puakenikeni blossom,4
Floral notes,Flowers ,Shea blossom,4
Floral notes,Flowers ,Spanish blossoms,4
Floral notes,Flowers ,Asian blossoms,3
Floral notes,Flowers ,Balsa blossom,3
Floral notes,Flowers ,Blue lupine,3
Floral notes,Flowers ,Boysenberry blossom,3
Floral notes,Flowers ,Caper blossom,3
Floral notes,Flowers ,Cinnamon blossom,3
Floral notes,Flowers ,Citron blossom,3
Floral notes,Flowers ,Dogwood blossom,3
Floral notes,Flowers ,Mediterranean blossoms,3
Floral notes,Flowers ,North African orange blossom,3
Floral notes,Flowers ,Pea flower,3
Floral notes,Flowers ,Pepper blossom,3
Floral notes,Flowers ,Philippine ylang-ylang,3
Floral notes,Flowers ,Red currant blossom,3
Floral notes,Flowers ,Sweet lime blossom,3
Floral notes,Flowers ,Bayahibe rose,2
Floral notes,Flowers ,Bourbon vanilla blossom,2
Floral notes,Flowers ,Bulgarian blossoms,2
Floral notes,Flowers ,Caribbean flowers,2
Floral notes,Flowers ,Coral tree blossom,2
Floral notes,Flowers ,Coriander flower,2
Floral notes,Flowers ,Cranebill,2
Floral notes,Flowers ,European dewberry blossom,2
Floral notes,Flowers ,Honeydew melon blossom,2
Floral notes,Flowers ,Italian bitter orange blossom,2
Floral notes,Flowers ,Jacaranda blossom,2
Floral notes,Flowers ,Japanese blossoms,2
Floral notes,Flowers ,Kanuka blossom,2
Floral notes,Flowers ,Knapweed,2
Floral notes,Flowers ,Kudzu blossom,2
Floral notes,Flowers ,Laurel blossom,2
Floral notes,Flowers ,Mangosteen blossom,2
Floral notes,Flowers ,Mirabelle plum flower,2
Floral notes,Flowers ,Moroccan flowers,2
Floral notes,Flowers ,Pimento blossom,2
Floral notes,Flowers ,Provencial blossoms,2
Floral notes,Flowers ,Pumpkin blossom,2
Floral notes,Flowers ,Purple coneflower,2
Floral notes,Flowers ,Sour cherry blossom,2
Floral notes,Flowers ,Szechuan pepper blossom,2
Floral notes,Flowers ,Tuscan flowers,2
Floral notes,Flowers ,Vine blossom,2
Floral notes,Flowers ,Wheat blossom,2
Floral notes,Flowers ,Wild cherry blossom,2
Floral notes,Flowers ,Wormwood flower,2
Floral notes,Flowers ,Zucchini blossom,2
Floral notes,Flowers ,Acerola blossom,1
Floral notes,Flowers ,Alpine rock-jasmine,1
Floral notes,Flowers ,Alpine sandwort,1
Floral notes,Flowers ,Amalfi orange blossom,1
Floral notes,Flowers ,Anjou pear blossom,1
Floral notes,Flowers ,Annatto blossom,1
Floral notes,Flowers ,Arum blossom,1
Floral notes,Flowers ,Atemoya blossom,1
Floral notes,Flowers ,Australian ginger flower,1
Floral notes,Flowers ,Australian tobacco blossom,1
Floral notes,Flowers ,Azure bluet,1
Floral notes,Flowers ,Basmati rice blossom,1
Floral notes,Flowers ,Bat flower,1
Floral notes,Flowers ,Black cherry blossom,1
Floral notes,Flowers ,Black haw blossom,1
Floral notes,Flowers ,Blackcurrant blossom absolute,1
Floral notes,Flowers ,Blossom sugar,1
Floral notes,Flowers ,Blueberry flower,1
Floral notes,Flowers ,Camellia amplexicaulis,1
Floral notes,Flowers ,Camphor blossom,1
Floral notes,Flowers ,Cannabis flower,1
Floral notes,Flowers ,Cantaloupe blossom,1
Floral notes,Flowers ,Chameleon plant,1
Floral notes,Flowers ,Chilean bellflower,1
Floral notes,Flowers ,Chinese pomelo blossom,1
Floral notes,Flowers ,Chinese silk tree flower,1
Floral notes,Flowers ,Chinese tea blossom,1
Floral notes,Flowers ,Chinotto blossom,1
Floral notes,Flowers ,Cripps Pink apple blossom,1
Floral notes,Flowers ,Date palm blossom,1
Floral notes,Flowers ,Egyptian bitter orange blossom,1
Floral notes,Flowers ,Flowers attar,1
Floral notes,Flowers ,Fotabe flower,1
Floral notes,Flowers ,Fuji apple blossom,1
Floral notes,Flowers ,Gaiac blossom,1
Floral notes,Flowers ,Gooseberry flower,1
Floral notes,Flowers ,Handkerchief tree blossom,1
Floral notes,Flowers ,Hawaiian blossoms,1
Floral notes,Flowers ,Hawaiian ginger flower,1
Floral notes,Flowers ,Indian fig blossom,1
Floral notes,Flowers ,Indonesian blossoms,1
Floral notes,Flowers ,Island bamboo flower,1
Floral notes,Flowers ,Italian orange blossom absolute,1
Floral notes,Flowers ,Ivy blossom,1
Floral notes,Flowers ,Jackfruit blossom,1
Floral notes,Flowers ,Juniper blossom,1
Floral notes,Flowers ,Kahaia blossom,1
Floral notes,Flowers ,Key lime blossom,1
Floral notes,Flowers ,Lemon grass blossom,1
Floral notes,Flowers ,Lupinus shockleyi,1
Floral notes,Flowers ,Macadamia blossom,1
Floral notes,Flowers ,Madagascan white flowers,1
Floral notes,Flowers ,Mahogany blossom,1
Floral notes,Flowers ,Mertensia,1
Floral notes,Flowers ,Mesquite tree blossom,1
Floral notes,Flowers ,Moena alcanforada,1
Floral notes,Flowers ,Mojave royal lupine,1
Floral notes,Flowers ,Natal plum blossom,1
Floral notes,Flowers ,Oak blossom,1
Floral notes,Flowers ,Ohia tree blossom,1
Floral notes,Flowers ,Orange blossom bud,1
Floral notes,Flowers ,Pakalana blossom,1
Floral notes,Flowers ,Panamint Mountain lupine,1
Floral notes,Flowers ,Papua Ylang Ylang,1
Floral notes,Flowers ,Peanut blossom,1
Floral notes,Flowers ,Persian silk tree blossom,1
Floral notes,Flowers ,Peruvian blossoms,1
Floral notes,Flowers ,Peruvian coca blossom,1
Floral notes,Flowers ,Pink grapefruit blossom,1
Floral notes,Flowers ,Polynesian blossoms,1
Floral notes,Flowers ,Pyrrocoma,1
Floral notes,Flowers ,Rhubarb blossom,1
Floral notes,Flowers ,Sevilla bitter orange blossom,1
Floral notes,Flowers ,Sicilian bitter almond blossom,1
Floral notes,Flowers ,Sicilian mandarin blossom,1
Floral notes,Flowers ,Soursop blossom,1
Floral notes,Flowers ,Southern catalpa blossom,1
Floral notes,Flowers ,Spanish saffron blossom,1
Floral notes,Flowers ,Spearmint blossom,1
Floral notes,Flowers ,Star fruit blossom,1
Floral notes,Flowers ,Sugar cane blossom,1
Floral notes,Flowers ,Suriname cherry blossom,1
Floral notes,Flowers ,Tahitian blossoms,1
Floral notes,Flowers ,Thai basil blossom,1
Floral notes,Flowers ,Ukon cherry blossom,1
Floral notes,Flowers ,Vallaris solanacea,1
Floral notes,Flowers ,Vietnamese ylang-ylang absolute,1
Floral notes,Flowers ,Watermelon blossom,1
Floral notes,Flowers ,White gossamer plant,1
Floral notes,Flowers ,White nettle blossom,1
Floral notes,Flowers ,Woodland strawberry blossom,1
Floral notes,Flowers ,Yellow tobacco flower,1
Floral notes,Primrose,Primrose ,30
Floral notes,Primrose,Water violet ,7
Floral notes,Primrose,Baby lotion ,1
Floral notes,Primrose,Primula scotica ,1
Floral notes,Primrose,White primrose ,1
Floral notes,Frangipani,Frangipani,1472
Floral notes,Frangipani,Frangipani absolute,56
Floral notes,Frangipani,Red frangipani,38
Floral notes,Frangipani,White frangipani,14
Floral notes,Frangipani,Frangipani leaf,4
Floral notes,Frangipani,Thai frangipani,4
Floral notes,Frangipani,West Indian frangipani absolute,3
Floral notes,Frangipani,Colombian frangipani,2
Floral notes,Frangipani,Frangipani water,2
Floral notes,Frangipani,Indian frangipani absolute,2
Floral notes,Frangipani,Tahitian frangipani,2
Floral notes,Frangipani,Asian frangipani,1
Floral notes,Frangipani,Cuban frangipani,1
Floral notes,Frangipani,Frangipani concrete,1
Floral notes,Frangipani,Frangipani nectar,1
Floral notes,Frangipani,Madagascan frangipani,1
Floral notes,Frangipani,Mexican frangipani,1
Floral notes,Frangipani,Pink frangipani,1
Floral notes,Frangipani,Venezuelan frangipani,1
Floral notes,Frangipani,White frangipani leaf,1
Floral notes,Reseda ,Reseda,91
Floral notes,Reseda ,Reseda leaf ,1
Floral notes,Freesia,Freesia,5362
Floral notes,Freesia,Pink freesia,84
Floral notes,Freesia,Yellow freesia,42
Floral notes,Freesia,Blue freesia,25
Floral notes,Freesia,Purple freesia,22
Floral notes,Freesia,Wild freesia,12
Floral notes,Freesia,South African freesia,10
Floral notes,Freesia,Red freesia,8
Floral notes,Freesia,Green freesia,5
Floral notes,Freesia,Freesia leaf,2
Floral notes,Freesia,Italian freesia,2
Floral notes,Freesia,African freesia,1
Floral notes,Freesia,African freesia leaf,1
Floral notes,Freesia,American freesia,1
Floral notes,Freesia,Freesia absolute,1
Floral notes,Freesia,Japanese freesia,1
Floral notes,Rhododendron ,Rhododendron,69
Floral notes,Rhododendron ,Greenland moss,13
Floral notes,Rhododendron ,Rhododendron leaf,12
Floral notes,Rhododendron ,Marsh Labrador tea,8
Floral notes,Rhododendron ,Sandalore,7
Floral notes,Rhododendron ,Healingwood®,5
Floral notes,Rhododendron ,Astratone,3
Floral notes,Rhododendron ,Chinese rhododendron,2
Floral notes,Rhododendron ,Isoraldeine®,2
Floral notes,Rhododendron ,Labrador tea,2
Floral notes,Gardenia ,Gardenia,3846
Floral notes,Gardenia ,White gardenia,60
Floral notes,Gardenia ,Gardenia absolute,39
Floral notes,Gardenia ,Gardenia leaf,26
Floral notes,Gardenia ,Brazilian gardenia,24
Floral notes,Gardenia ,Black gardenia,7
Floral notes,Gardenia ,Colombian gardenia,6
Floral notes,Gardenia ,Yellow gardenia,6
Floral notes,Gardenia ,Gardenia bud,5
Floral notes,Gardenia ,White gardenia,4
Floral notes,Gardenia ,Californian gardenia,3
Floral notes,Gardenia ,French gardenia,3
Floral notes,Gardenia ,American gardenia,2
Floral notes,Gardenia ,Indian gardenia,2
Floral notes,Gardenia ,Italian gardenia,2
Floral notes,Gardenia ,Japanese gardenia,2
Floral notes,Gardenia ,Chinese gardenia CO2,1
Floral notes,Gardenia ,Gardenia fruit,1
Floral notes,Gardenia ,Gardenia water,1
Floral notes,Gardenia ,Mitriostigma axillare,1
Floral notes,Gardenia ,Seychelles gardenia,1
Floral notes,Gardenia ,South American gardenia,1
